customer_id,recency,frequency,monetary,cluster,Segment
15990,44,7,2010.05,0,Champions
15991,534,1,150.55,3,New/Promising
15992,4,3,896.6,2,At-Risk Loyalists
15993,9,7,2797.57,1,Lost Customers
15994,55,3,1202.18,2,At-Risk Loyalists
15995,414,1,696.19,3,New/Promising
15996,88,7,1686.9,0,Champions
15998,37,16,8308.34,1,Lost Customers
15999,736,1,20.4,3,New/Promising
16000,3,3,12393.7,1,Lost Customers
16001,381,1,583.39,3,New/Promising
16002,625,1,169.21,3,New/Promising
16003,30,10,5613.83,1,Lost Customers
16004,475,5,2146.39,0,Champions
16005,12,10,2436.22,1,Lost Customers
16006,211,2,347.17,3,New/Promising
16007,48,7,3075.14,0,Champions
16008,24,15,5384.13,1,Lost Customers
16009,22,4,992.71,2,At-Risk Loyalists
16010,246,11,1724.06,0,Champions
16011,8,29,5880.46,1,Lost Customers
16012,35,5,2989.79,0,Champions
16013,4,84,57446.44,1,Lost Customers
16014,38,5,1130.27,2,At-Risk Loyalists
16015,4,3,705.39,2,At-Risk Loyalists
16016,3,11,2533.94,1,Lost Customers
16017,47,5,1553.83,0,Champions
16018,39,4,698.13,2,At-Risk Loyalists
16019,47,27,17465.85,1,Lost Customers
16020,17,3,851.01,2,At-Risk Loyalists
16021,395,2,532.25,3,New/Promising
16022,260,1,628.28,3,New/Promising
16023,46,3,719.81,2,At-Risk Loyalists
16024,12,3,484.2,2,At-Risk Loyalists
16025,30,1,439.65999999999997,2,At-Risk Loyalists
16026,43,1,236.09,2,At-Risk Loyalists
16027,92,15,2048.36,1,Lost Customers
16028,596,1,82.2,3,New/Promising
16029,39,107,122209.14,1,Lost Customers
16030,310,1,331.24,3,New/Promising
16031,92,2,548.94,2,At-Risk Loyalists
16032,456,6,1970.45,0,Champions
16033,6,27,10836.13,1,Lost Customers
16034,196,6,928.72,0,Champions
16035,560,1,217.73,3,New/Promising
16036,87,4,2556.84,0,Champions
16037,270,5,1509.34,0,Champions
16038,8,3,471.78000000000003,2,At-Risk Loyalists
16039,424,2,456.4,3,New/Promising
16040,65,7,2416.9,0,Champions
16041,31,3,3166.4,2,At-Risk Loyalists
16042,22,8,2265.12,1,Lost Customers
16043,38,8,1856.5900000000001,0,Champions
16044,435,1,340.84000000000003,3,New/Promising
16045,120,8,3434.9300000000003,0,Champions
16046,562,1,235.78,3,New/Promising
16047,682,1,107.14,3,New/Promising
16048,373,4,1075.23,0,Champions
16049,40,6,1899.68,0,Champions
16050,174,3,300.7,3,New/Promising
16051,682,1,188.44,3,New/Promising
16052,54,1,362.06,2,At-Risk Loyalists
16053,33,6,3634.84,1,Lost Customers
16054,145,4,2111.88,0,Champions
16055,221,1,134.8,3,New/Promising
16056,45,1,664.85,2,At-Risk Loyalists
16057,16,10,3854.85,1,Lost Customers
16058,406,1,62.7,3,New/Promising
16059,66,12,3217.77,1,Lost Customers
16060,401,3,541.95,3,New/Promising
16061,431,1,89.65,3,New/Promising
16062,10,8,2863.45,1,Lost Customers
16063,260,1,335.32,3,New/Promising
16064,725,1,111.0,3,New/Promising
16065,365,8,2382.62,0,Champions
16066,17,5,1521.87,2,At-Risk Loyalists
16067,563,3,3395.29,0,Champions
16068,594,1,122.93,3,New/Promising
16069,418,1,457.7,3,New/Promising
16070,22,2,852.15,2,At-Risk Loyalists
16071,45,4,1076.8,2,At-Risk Loyalists
16072,288,4,4328.89,0,Champions
16073,297,1,122.39999999999999,3,New/Promising
16074,390,1,265.25,3,New/Promising
16075,503,2,736.9300000000001,3,New/Promising
16076,3,10,2234.73,1,Lost Customers
16077,626,1,2300.4,0,Champions
16078,284,2,362.99,3,New/Promising
16079,17,3,1352.0,2,At-Risk Loyalists
16080,82,4,602.5600000000001,0,Champions
16081,56,8,4460.18,1,Lost Customers
16082,670,1,106.75,3,New/Promising
16083,101,4,2351.42,0,Champions
16084,299,1,436.18,3,New/Promising
16085,23,12,2343.53,1,Lost Customers
16086,59,10,2864.9900000000002,1,Lost Customers
16087,389,5,1739.92,0,Champions
16088,576,2,1437.43,0,Champions
16089,386,2,271.44,3,New/Promising
16090,624,1,205.91,3,New/Promising
16091,155,2,315.06,3,New/Promising
16092,115,6,1587.94,0,Champions
16093,107,1,17.0,3,New/Promising
16094,12,11,3695.56,1,Lost Customers
16095,456,1,447.05,3,New/Promising
16096,264,4,1584.97,0,Champions
16097,240,1,185.04999999999998,3,New/Promising
16098,88,14,4448.1,1,Lost Customers
16099,50,7,1573.2,0,Champions
16100,463,1,582.64,3,New/Promising
16101,71,4,3229.16,0,Champions
16102,42,3,1842.14,2,At-Risk Loyalists
16103,7,22,6191.71,1,Lost Customers
16104,62,9,2778.61,0,Champions
16105,249,5,2386.19,0,Champions
16106,66,1,108.38,3,New/Promising
16107,18,7,3204.1600000000003,1,Lost Customers
16108,85,4,2235.92,0,Champions
16109,219,3,939.48,0,Champions
16110,45,4,1819.27,0,Champions
16111,428,1,562.48,3,New/Promising
16112,143,4,195.73999999999998,3,New/Promising
16113,183,1,161.38,3,New/Promising
16114,171,1,135.75000000000003,3,New/Promising
16115,10,12,2575.14,1,Lost Customers
16116,212,1,612.78,3,New/Promising
16117,190,3,654.4,0,Champions
16118,653,1,4376.25,0,Champions
16119,8,8,1720.81,1,Lost Customers
16120,59,6,3056.91,0,Champions
16121,57,5,1477.09,0,Champions
16122,73,6,1001.34,0,Champions
16123,52,1,307.78,2,At-Risk Loyalists
16124,317,4,1772.49,0,Champions
16125,367,14,4587.65,0,Champions
16126,29,15,14646.800000000001,1,Lost Customers
16127,39,2,801.31,2,At-Risk Loyalists
16128,18,11,3801.05,1,Lost Customers
16129,407,3,1396.05,0,Champions
16130,422,4,987.48,0,Champions
16131,52,12,9957.42,1,Lost Customers
16132,544,2,664.1999999999999,3,New/Promising
16133,4,56,22992.260000000002,1,Lost Customers
16134,22,5,2145.34,2,At-Risk Loyalists
16135,263,2,819.45,3,New/Promising
16136,60,4,946.8,0,Champions
16137,680,1,422.7,3,New/Promising
16138,379,3,910.35,0,Champions
16139,19,5,1111.15,2,At-Risk Loyalists
16140,66,3,1557.6000000000001,0,Champions
16141,88,2,955.94,0,Champions
16142,250,1,535.34,3,New/Promising
16143,3,12,4910.83,1,Lost Customers
16144,247,1,175.2,3,New/Promising
16145,9,19,6805.4400000000005,1,Lost Customers
16146,157,4,946.38,0,Champions
16147,134,5,2398.91,0,Champions
16148,296,2,386.62,3,New/Promising
16149,5,3,422.22,2,At-Risk Loyalists
16150,43,10,4395.59,1,Lost Customers
16152,269,1,1829.04,0,Champions
16153,50,11,5133.49,1,Lost Customers
16155,382,5,796.9,0,Champions
16156,9,20,6218.18,1,Lost Customers
16157,16,3,656.69,2,At-Risk Loyalists
16158,522,9,628.32,0,Champions
16159,282,4,1232.79,0,Champions
16160,65,2,1025.44,2,At-Risk Loyalists
16161,2,43,12831.8,1,Lost Customers
16162,252,1,37.4,3,New/Promising
16163,232,6,2849.58,0,Champions
16164,17,3,822.48,2,At-Risk Loyalists
16165,505,1,79.9,3,New/Promising
16166,428,2,435.83,3,New/Promising
16167,414,5,1386.1200000000001,0,Champions
16168,11,66,10636.47,1,Lost Customers
16169,8,4,1822.97,2,At-Risk Loyalists
16170,51,20,6869.0,1,Lost Customers
16171,59,1,73.2,3,New/Promising
16172,95,8,1884.55,0,Champions
16173,16,6,1418.32,2,At-Risk Loyalists
16174,126,7,2246.75,0,Champions
16175,94,7,1836.44,0,Champions
16176,421,4,2052.69,0,Champions
16177,50,8,2247.31,0,Champions
16178,138,2,612.6,3,New/Promising
16179,61,1,215.83,3,New/Promising
16180,100,13,16249.87,1,Lost Customers
16181,73,1,305.54,3,New/Promising
16182,72,9,9971.65,1,Lost Customers
16183,67,4,1077.81,0,Champions
16184,64,6,1158.79,0,Champions
16185,17,3,644.72,2,At-Risk Loyalists
16186,23,26,9026.11,1,Lost Customers
16187,32,15,6911.4400000000005,1,Lost Customers
16188,45,5,1087.66,2,At-Risk Loyalists
16189,16,2,215.48,2,At-Risk Loyalists
16190,40,8,2723.55,1,Lost Customers
16191,3,24,15688.02,1,Lost Customers
16192,736,1,351.3,3,New/Promising
16193,237,2,630.43,3,New/Promising
16194,375,1,308.59999999999997,3,New/Promising
16195,723,1,323.25,3,New/Promising
16196,489,1,93.3,3,New/Promising
16197,469,9,2016.71,0,Champions
16198,75,2,1030.0410000000002,2,At-Risk Loyalists
16199,392,7,942.75,0,Champions
16200,4,12,5643.45,1,Lost Customers
16201,3,5,2112.12,2,At-Risk Loyalists
16202,361,9,2501.9900000000002,0,Champions
16203,59,6,1114.54,0,Champions
16204,23,3,944.24,2,At-Risk Loyalists
16205,31,7,1830.61,0,Champions
16206,55,13,2602.32,1,Lost Customers
16207,25,1,394.38,2,At-Risk Loyalists
16208,45,10,3440.45,1,Lost Customers
16209,89,9,4146.78,0,Champions
16210,2,35,38489.51,1,Lost Customers
16211,89,3,1090.59,0,Champions
16212,19,4,1293.71,2,At-Risk Loyalists
16213,79,1,159.0,3,New/Promising
16214,171,4,2038.25,0,Champions
16215,81,1,242.35,3,New/Promising
16216,267,1,914.9300000000001,3,New/Promising
16217,235,2,304.25,3,New/Promising
16218,30,13,4439.97,1,Lost Customers
16219,501,1,40.8,3,New/Promising
16221,37,9,2235.5099999999998,1,Lost Customers
16222,318,2,1345.22,0,Champions
16223,375,2,1102.3500000000001,0,Champions
16224,57,5,1616.54,0,Champions
16225,45,15,2867.4100000000003,1,Lost Customers
16226,203,5,672.1700000000001,0,Champions
16227,225,3,1027.22,0,Champions
16228,385,3,890.8100000000001,0,Champions
16229,87,6,2867.86,0,Champions
16230,190,2,542.03,3,New/Promising
16231,379,4,1078.22,0,Champions
16232,44,7,2712.97,0,Champions
16233,71,9,1965.71,0,Champions
16234,476,3,333.18,3,New/Promising
16235,41,9,2053.71,1,Lost Customers
16236,78,1,432.2,3,New/Promising
16237,437,1,136.65,3,New/Promising
16238,423,1,63.66,3,New/Promising
16239,57,6,1492.2,0,Champions
16240,24,2,3718.8,2,At-Risk Loyalists
16241,10,16,4329.31,1,Lost Customers
16242,8,14,7474.4,1,Lost Customers
16243,34,2,409.1,2,At-Risk Loyalists
16244,212,2,2579.38,0,Champions
16245,24,3,1413.66,2,At-Risk Loyalists
16246,460,2,827.25,3,New/Promising
16247,170,1,114.56,3,New/Promising
16248,62,1,152.94,3,New/Promising
16249,53,5,1800.07,0,Champions
16250,261,3,791.38,0,Champions
16251,512,1,128.31,3,New/Promising
16252,383,1,295.09000000000003,3,New/Promising
16253,67,7,7310.15,1,Lost Customers
16254,378,3,985.14,0,Champions
16255,17,15,4906.8,1,Lost Customers
16256,267,3,1629.37,0,Champions
16257,177,1,46.95,3,New/Promising
16258,45,15,11942.52,1,Lost Customers
16259,410,3,361.94,3,New/Promising
16260,51,1,1035.45,2,At-Risk Loyalists
16261,17,6,1059.45,2,At-Risk Loyalists
16262,378,1,755.15,3,New/Promising
16263,423,1,351.01,3,New/Promising
16264,438,2,837.53,3,New/Promising
16265,9,12,6935.17,1,Lost Customers
16266,74,14,1757.95,1,Lost Customers
16267,591,1,186.66,3,New/Promising
16268,71,2,667.65,2,At-Risk Loyalists
16269,438,1,717.57,3,New/Promising
16270,353,1,1141.24,3,New/Promising
16271,3,10,3463.02,1,Lost Customers
16272,117,1,411.7,3,New/Promising
16273,648,2,336.03999999999996,3,New/Promising
16274,373,1,715.9,3,New/Promising
16275,197,3,2151.11,0,Champions
16276,177,3,2629.3900000000003,0,Champions
16277,734,1,188.69,3,New/Promising
16278,100,3,1117.84,0,Champions
16279,21,9,5705.08,1,Lost Customers
16280,725,1,238.05,3,New/Promising
16281,72,3,3424.02,0,Champions
16282,340,3,1307.58,0,Champions
16283,6,8,4403.82,1,Lost Customers
16284,31,3,1029.77,2,At-Risk Loyalists
16285,646,1,176.9,3,New/Promising
16286,477,2,328.95,3,New/Promising
16287,170,5,1006.98,0,Champions
16288,470,1,129.85,3,New/Promising
16289,462,1,136.31,3,New/Promising
16290,465,4,2069.3,0,Champions
16291,682,1,117.72,3,New/Promising
16292,122,5,1253.76,0,Champions
16293,22,15,4657.95,1,Lost Customers
16294,477,1,126.05000000000001,3,New/Promising
16295,10,4,1328.55,2,At-Risk Loyalists
16296,626,4,1313.67,0,Champions
16297,269,1,301.9,3,New/Promising
16298,23,7,1085.7,2,At-Risk Loyalists
16299,477,1,193.65,3,New/Promising
16300,430,3,1392.43,0,Champions
16301,737,1,107.33,3,New/Promising
16302,127,1,233.22,3,New/Promising
16303,26,7,7928.27,1,Lost Customers
16304,695,1,381.66,3,New/Promising
16305,139,1,361.21999999999997,3,New/Promising
16306,214,7,1192.82,0,Champions
16307,429,3,1194.92,0,Champions
16308,38,7,5120.0,1,Lost Customers
16309,106,2,706.57,0,Champions
16310,414,2,460.08,3,New/Promising
16311,18,2,616.26,2,At-Risk Loyalists
16312,432,1,171.15,3,New/Promising
16313,3,2,274.15000000000003,2,At-Risk Loyalists
16314,390,3,1491.4,0,Champions
16315,331,2,402.71,3,New/Promising
16316,64,13,5744.91,1,Lost Customers
16317,120,5,2192.51,0,Champions
16318,35,1,328.15,2,At-Risk Loyalists
16319,218,1,404.40000000000003,3,New/Promising
16320,172,6,5628.99,0,Champions
16321,72,7,604.5500000000001,0,Champions
16322,1,2,326.75,2,At-Risk Loyalists
16323,196,2,353.66,3,New/Promising
16324,128,3,428.68,3,New/Promising
16325,47,12,3597.5,1,Lost Customers
16326,6,24,4826.99,1,Lost Customers
16327,14,16,10731.34,1,Lost Customers
16328,563,1,310.83,3,New/Promising
16329,428,4,1703.07,0,Champions
16330,18,7,634.33,2,At-Risk Loyalists
16331,432,6,2037.7,0,Champions
16332,28,11,2010.41,1,Lost Customers
16333,8,22,26626.8,1,Lost Customers
16334,492,1,277.48,3,New/Promising
16335,552,7,2774.0,0,Champions
16336,421,4,3517.69,0,Champions
16337,37,1,151.05,2,At-Risk Loyalists
16338,157,1,214.79999999999998,3,New/Promising
16339,284,1,109.95,3,New/Promising
16340,107,3,1526.06,0,Champions
16341,25,7,3850.79,1,Lost Customers
16342,75,4,322.41,2,At-Risk Loyalists
16343,16,3,687.0699999999999,2,At-Risk Loyalists
16344,158,4,842.42,0,Champions
16345,44,2,1198.74,2,At-Risk Loyalists
16346,385,1,224.51,3,New/Promising
16347,11,11,3509.41,1,Lost Customers
16348,32,8,1798.22,1,Lost Customers
16349,291,1,53.5,3,New/Promising
16350,21,9,2253.89,1,Lost Customers
16351,333,13,3330.0299999999997,0,Champions
16352,18,2,494.44,2,At-Risk Loyalists
16353,4,38,9999.460000000001,1,Lost Customers
16354,63,5,1129.51,0,Champions
16355,375,1,416.35,3,New/Promising
16356,198,6,415.87,0,Champions
16357,33,4,868.37,2,At-Risk Loyalists
16358,1,5,2919.65,1,Lost Customers
16359,7,16,2697.75,1,Lost Customers
16360,5,6,3512.53,1,Lost Customers
16361,10,4,896.66,2,At-Risk Loyalists
16362,32,6,946.94,2,At-Risk Loyalists
16363,53,1,109.36000000000001,3,New/Promising
16364,12,2,707.04,2,At-Risk Loyalists
16365,18,15,3307.2,1,Lost Customers
16366,19,4,1548.1299999999999,2,At-Risk Loyalists
16367,37,3,1362.4,2,At-Risk Loyalists
16368,2,3,640.21,2,At-Risk Loyalists
16369,18,7,2664.81,1,Lost Customers
16370,82,4,1320.56,0,Champions
16371,449,1,157.2,3,New/Promising
16372,33,5,1328.61,2,At-Risk Loyalists
16373,382,2,309.49,3,New/Promising
16374,66,5,1771.45,0,Champions
16375,470,2,104.0,3,New/Promising
16376,9,2,987.01,2,At-Risk Loyalists
16377,267,2,1308.48,0,Champions
16378,247,3,362.95,3,New/Promising
16379,4,4,2157.4,2,At-Risk Loyalists
16380,61,1,1780.59,2,At-Risk Loyalists
16381,396,2,258.7,3,New/Promising
16382,408,2,353.1,3,New/Promising
16383,75,7,2974.84,0,Champions
16384,90,4,1358.95,0,Champions
16385,60,5,1030.61,0,Champions
16386,29,3,1102.59,2,At-Risk Loyalists
16387,323,5,918.55,0,Champions
16388,654,1,186.05,3,New/Promising
16389,53,4,1382.07,0,Champions
16390,537,3,467.5,3,New/Promising
16391,401,4,1103.61,0,Champions
16392,270,3,763.05,0,Champions
16393,2,23,5561.66,1,Lost Customers
16394,57,5,1555.34,0,Champions
16395,61,14,3537.85,1,Lost Customers
16396,476,1,137.8,3,New/Promising
16397,628,1,127.88,3,New/Promising
16398,154,2,1705.8,0,Champions
16399,19,3,641.82,2,At-Risk Loyalists
16400,95,9,3159.44,0,Champions
16401,1,23,6849.15,1,Lost Customers
16402,265,2,511.4,3,New/Promising
16403,312,1,177.5,3,New/Promising
16404,70,1,443.05,3,New/Promising
16405,302,2,167.25,3,New/Promising
16406,19,3,552.68,2,At-Risk Loyalists
16407,13,14,2821.65,1,Lost Customers
16408,591,1,231.93,3,New/Promising
16409,36,12,5709.04,1,Lost Customers
16410,734,1,130.32,3,New/Promising
16411,19,4,910.1899999999999,2,At-Risk Loyalists
16412,54,5,647.23,2,At-Risk Loyalists
16413,57,2,528.98,2,At-Risk Loyalists
16414,22,5,559.71,2,At-Risk Loyalists
16415,44,3,719.44,2,At-Risk Loyalists
16416,27,9,2972.88,1,Lost Customers
16417,493,1,35.7,3,New/Promising
16418,45,5,1101.94,2,At-Risk Loyalists
16419,113,8,1487.42,0,Champions
16420,396,1,75.0,3,New/Promising
16421,376,3,526.27,3,New/Promising
16422,17,109,63651.47,1,Lost Customers
16423,25,1,346.12,2,At-Risk Loyalists
16424,191,2,443.06,3,New/Promising
16425,302,1,302.7,3,New/Promising
16426,2,10,1908.25,1,Lost Customers
16427,263,2,241.06,3,New/Promising
16428,414,3,660.28,0,Champions
16429,106,1,284.55,3,New/Promising
16430,57,7,1117.94,0,Champions
16431,213,3,642.81,0,Champions
16432,64,1,287.4,3,New/Promising
16433,28,2,384.52,2,At-Risk Loyalists
16434,29,12,2741.74,1,Lost Customers
16435,512,3,1011.5699999999999,0,Champions
16436,668,3,329.34,3,New/Promising
16437,381,2,301.25,3,New/Promising
16438,6,5,798.35,2,At-Risk Loyalists
16439,722,1,310.70000000000005,3,New/Promising
16440,8,6,3856.9700000000003,1,Lost Customers
16441,67,5,1034.43,0,Champions
16442,2,5,899.47,2,At-Risk Loyalists
16443,521,1,162.24,3,New/Promising
16444,46,17,3656.58,1,Lost Customers
16445,34,4,602.73,2,At-Risk Loyalists
16446,1,2,168472.5,1,Lost Customers
16447,136,3,775.14,0,Champions
16448,198,2,367.87,3,New/Promising
16449,198,2,707.69,3,New/Promising
16450,150,3,1505.73,0,Champions
16451,88,3,1013.15,0,Champions
16452,631,2,332.17,3,New/Promising
16453,531,2,251.71,3,New/Promising
16454,45,4,30.950000000000003,3,New/Promising
16455,64,11,4384.37,1,Lost Customers
16456,99,13,6862.91,1,Lost Customers
16457,218,1,208.36,3,New/Promising
16458,3,30,5715.34,1,Lost Customers
16459,730,1,71.78999999999999,3,New/Promising
16460,28,3,814.72,2,At-Risk Loyalists
16461,178,3,1615.22,0,Champions
16462,74,3,136.0,3,New/Promising
16463,21,4,1422.4,2,At-Risk Loyalists
16464,20,3,1314.68,2,At-Risk Loyalists
16465,421,2,746.24,3,New/Promising
16466,34,15,3838.59,1,Lost Customers
16467,509,7,2869.16,0,Champions
16468,74,3,787.52,2,At-Risk Loyalists
16469,24,5,828.91,2,At-Risk Loyalists
16470,52,11,2458.6,1,Lost Customers
16471,275,4,1189.98,0,Champions
16472,434,2,789.6,3,New/Promising
16473,165,4,470.83,0,Champions
16474,7,7,1871.5,1,Lost Customers
16475,88,4,544.3,0,Champions
16476,432,1,350.35,3,New/Promising
16477,64,11,4320.02,1,Lost Customers
16478,25,3,331.0,2,At-Risk Loyalists
16479,10,2,300.83,2,At-Risk Loyalists
16480,76,1,769.29,2,At-Risk Loyalists
16481,682,1,453.38,3,New/Promising
16482,16,1,220.62,2,At-Risk Loyalists
16483,192,1,139.35,3,New/Promising
16484,174,2,404.3,3,New/Promising
16485,77,5,2294.68,0,Champions
16486,538,1,134.36,3,New/Promising
16487,577,2,209.4,3,New/Promising
16488,33,3,498.8,2,At-Risk Loyalists
16489,380,2,303.7,3,New/Promising
16490,436,1,205.41000000000003,3,New/Promising
16491,47,2,1533.16,2,At-Risk Loyalists
16492,541,1,385.56,3,New/Promising
16493,80,7,2132.09,0,Champions
16494,297,1,826.53,3,New/Promising
16495,3,3,684.41,2,At-Risk Loyalists
16496,9,6,2330.77,1,Lost Customers
16497,50,23,6695.28,1,Lost Customers
16498,161,2,100.97,3,New/Promising
16499,360,8,2578.34,0,Champions
16500,5,9,843.9100000000001,2,At-Risk Loyalists
16501,383,1,1237.23,3,New/Promising
16502,620,2,266.5,3,New/Promising
16503,107,11,3614.34,0,Champions
16504,25,1,484.38,2,At-Risk Loyalists
16505,32,1,777.6,2,At-Risk Loyalists
16506,20,2,90.30000000000001,2,At-Risk Loyalists
16507,572,1,152.76,3,New/Promising
16508,630,1,248.8,3,New/Promising
16509,297,1,363.7,3,New/Promising
16510,372,6,2100.0,0,Champions
16511,22,6,1819.02,2,At-Risk Loyalists
16513,5,4,874.59,2,At-Risk Loyalists
16515,52,10,3216.3,1,Lost Customers
16516,30,1,101.69999999999999,2,At-Risk Loyalists
16517,277,1,162.7,3,New/Promising
16518,61,4,959.37,0,Champions
16519,25,4,556.26,2,At-Risk Loyalists
16520,186,6,2482.62,0,Champions
16521,415,3,1148.01,0,Champions
16522,436,2,433.36,3,New/Promising
16523,2,28,11916.33,1,Lost Customers
16524,446,2,308.14,3,New/Promising
16525,2,48,24582.64,1,Lost Customers
16526,172,2,717.21,3,New/Promising
16527,81,2,1272.44,0,Champions
16528,4,1,244.41,2,At-Risk Loyalists
16529,190,4,2012.0,0,Champions
16530,668,1,48.349999999999994,3,New/Promising
16531,22,11,2298.33,1,Lost Customers
16532,18,5,8756.64,1,Lost Customers
16533,19,3,1095.56,2,At-Risk Loyalists
16534,642,1,635.9,3,New/Promising
16535,5,3,1001.59,2,At-Risk Loyalists
16536,110,1,548.97,3,New/Promising
16537,641,1,23.35,3,New/Promising
16538,541,3,399.62,3,New/Promising
16539,3,10,3732.01,1,Lost Customers
16540,414,1,226.70000000000002,3,New/Promising
16541,735,1,424.03,3,New/Promising
16542,54,2,257.32,2,At-Risk Loyalists
16543,592,1,292.21,3,New/Promising
16544,520,4,376.70000000000005,3,New/Promising
16545,165,2,689.82,3,New/Promising
16546,291,5,5606.47,0,Champions
16547,546,1,111.71,3,New/Promising
16548,599,1,30.15,3,New/Promising
16549,10,34,13182.19,1,Lost Customers
16550,109,18,9435.13,1,Lost Customers
16551,96,7,2237.12,0,Champions
16552,243,2,475.02000000000004,3,New/Promising
16553,163,33,16644.01,1,Lost Customers
16554,42,8,2841.72,1,Lost Customers
16555,35,6,1915.68,0,Champions
16556,67,17,8012.58,1,Lost Customers
16557,24,2,281.85,2,At-Risk Loyalists
16558,1,38,13873.51,1,Lost Customers
16559,397,1,185.20000000000002,3,New/Promising
16560,27,8,3048.38,1,Lost Customers
16561,6,2,511.12,2,At-Risk Loyalists
16562,477,1,223.85999999999999,3,New/Promising
16563,54,6,4422.76,0,Champions
16564,569,1,87.8,3,New/Promising
16565,364,4,773.05,0,Champions
16566,15,5,614.66,2,At-Risk Loyalists
